"ClaimID","Remove","ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"13847378","","9780321335708","AuthorsNamesList","Knuth, Donald E.","FREE U.S. AIR SHIPPING @ thebookcompany","null"
"13847379","","9780321335708","AuthorsNamesList","Knuth, Donald E.","FREE U.S. AIR SHIPPING @ thebookcompany","null"
"13847380","","9780321335708","AuthorsNamesList","Knuth Donald E","Gunter Koppon","null"
"13847381","","9780321335708","AuthorsNamesList","Knuth Donald E","Gunars Store","null"
"13847382","","9780321335708","AuthorsNamesList","Donald E. Knuth","Bobs Books","null"
"13847383","","9780321335708","AuthorsNamesList","KNUTH, DONALD","Bobs Books","null"
"13847384","","9780321335708","AuthorsNamesList","Donald Knuth","Bobs Books","null"
"13847385","","9780321335708","AuthorsNamesList","Knuth Donald E","Bobs Books","null"
"13847386","","9780321335708","AuthorsNamesList","Donald E. Knuth","MildredsBooks","null"
"13847387","","9780201853926","AuthorsNamesList","Not Available; Knuth, Donald Ervin; A","eCampus.com","null"
"13847388","","9780201853926","AuthorsNamesList","Knuth, Donald E","Powell's  Books","null"
"13847389","","9780201853926","AuthorsNamesList","Knuth, Donald E.","Indoo.com","null"
"13847390","","9780201853926","AuthorsNamesList","Knuth, Donald E.","A1Books","null"
"13847391","","9780201853926","AuthorsNamesList","Donald Ervin Knuth","paperbackworld.de","null"
"13847392","","9780201853926","AuthorsNamesList","Knuth, Donald E.","THESAINTBOOKSTORE","null"
"13847393","","9780201853926","AuthorsNamesList","Knuth, Donald Ervin","Caiman","null"
"13847394","","9780201853926","AuthorsNamesList","Knuth, Donald E.","Morgenstundt Buch & Kunst","null"
"13847395","","9780201853926","AuthorsNamesList","Knuth, Donald Ervin","Versandantiquariat Robert A. Mueller","null"
"13847396","","9780201853926","AuthorsNamesList","Donald E. Knuth","Marando.de Versandbuchhandlung","null"
"13847397","","9780201853926","AuthorsNamesList","Donald E. Knuth","AHA-BUCH","null"
"13847398","","9780201853926","AuthorsNamesList","Donald E. Knuth","Odeon Books","null"
"13847399","","9780201853926","AuthorsNamesList","Knuth, Donald E","Powell's  Books","null"
"13847400","","9780201853926","AuthorsNamesList","Donald E. Knuth John Fuller","Books Down Under","null"
"13847401","","9780201853926","AuthorsNamesList","KNUTH, DONALD E.","Books Down Under","null"
"13847402","","9780201853926","AuthorsNamesList","Donald E Knuth","The Book Depository","null"
"13847403","","9780201853926","AuthorsNamesList","Knuth, Donald E.","Revaluation Books","null"
"13847404","","9780201853926","AuthorsNamesList","Donald E. Knuth","Revaluation Books","null"
"13847405","","9780201853926","AuthorsNamesList","Donald E. Knuth","Papamedia.com","null"
"13847406","","9780201853926","AuthorsNamesList","Donald E. Knuth John Fuller","Bobs Books","null"
"13847407","","9780201853926","AuthorsNamesList","Knuth, Donald E.","AshleyJohnson","null"
"13847408","","9780201853926","AuthorsNamesList","KNUTH, DONALD E.","Bobs Books","null"
"13847409","","9780201853926","AuthorsNamesList","Knuth Donald","Gunars Store","null"
"13847410","","9780201853926","AuthorsNamesList","Knuth Donald","Gunter Koppon","null"
"13847411","","9780201853926","AuthorsNamesList","Donald E Knuth","Bobs Books","null"
